11084,Guymon Municipal Airport,Guymon,United States,GUY,KGUY,36.6851005554,-101.508003235,3123,-5,A,NaN,airport,OurAirports
11085,Camdenton,Camdenton,United States,OZS,KOZS,37.9739722,-92.6911944,1062,-5,A,NaN,unknown,User
11086,Meade Municipal Airport,Meade,United States,NaN,KMEJ,37.2769012451172,-100.356002807617,2529,-5,A,NaN,airport,OurAirports
11087,Turkey Mountain Estates Airport,Shell Knob,United States,NaN,MO00,36.5917015075684,-93.6669006347656,1000,-5,A,NaN,airport,OurAirports
11088,Ulysses Airport,Ulysses,United States,NaN,KULS,37.60400009,-101.3740005,3071,-5,A,NaN,airport,OurAirports
11089,Flagler Aerial Spraying Inc Airport,Flagler,United States,NaN,CO00,39.2799987792969,-103.067001342773,4945,-6,A,NaN,airport,OurAirports
11090,Independence Municipal Airport,Independence,United States,IDP,KIDP,37.1584014893,-95.7783966064,825,-5,A,NaN,airport,OurAirports
11091,Augusta Municipal Airport,Augusta,United States,NaN,K3AU,37.6716003417969,-97.0779037475586,1328,-5,A,NaN,airport,OurAirports
11092,Larned Pawnee County Airport,Larned,United States,NaN,KLQR,38.20859909,-99.08599854,2012,-5,A,NaN,airport,OurAirports
11093,Lampasas Airport,Lampasas,United States,NaN,KLZZ,31.1061992645264,-98.1958999633789,1215,-5,A,NaN,airport,OurAirports
11094,Bay City Municipal Airport,Bay City,United States,BBC,KBYY,28.9733009338,-95.8635025024,45,-5,A,NaN,airport,OurAirports
11095,Cox Field,Paris,United States,PRX,KPRX,33.636600494385,-95.450798034668,547,-5,A,NaN,airport,OurAirports
11096,Coffeyville Municipal Airport,Coffeyville,United States,CFV,KCFV,37.09400177,-95.5718994141,754,-5,A,NaN,airport,OurAirports
11097,The Farm Airport,Summit,United States,NaN,24SC,33.9357986450195,-81.4297027587891,580,-4,A,NaN,airport,OurAirports
11098,Greeley–Weld County Airport,Greeley,United States,GXY,KGXY,40.4374008179,-104.633003235,4697,-7,A,NaN,airport,OurAirports
11099,General Dewitt Spain Airport,Memphis,United States,NaN,KM01,35.20069885,-90.05400085,225,-4,A,NaN,airport,OurAirports
11100,Oryol Yuzhny Airport,Oakley,United States,OEL,UUOR,52.9347000122,36.0022010803,656,-5,A,NaN,airport,OurAirports
11101,Fremont Municipal Airport,Fremont,United States,FET,KFET,41.44910049,-96.52020264,1204,-5,A,NaN,airport,OurAirports
11102,La Grande/Union County Airport,La Grande,United States,LGD,KLGD,45.2901992798,-118.007003784,2717,-7,A,NaN,airport,OurAirports
11103,Olsztyn-Mazury Airport,Szczytno-Szymany,Poland,SZY,EPSY,53.481899,20.9377,463,1,E,NaN,airport,OurAirports
11104,Center HaShmona Railway Station,Haifa,Israel,NaN,NaN,32.822172,34.997044,0,2,U,NaN,station,User
11105,Rehovot Railway Station,Rehovot,Israel,NaN,NaN,31.908889,34.806389,184,2,U,NaN,station,User
11106,Fort Erie Megabus Stop,Fort Erie,Canada,NaN,NaN,42.9106609,-78.9129977,625,-5,U,NaN,unknown,User
11107,St. Cathrines Bus Terminal,St. Cathrines,Canada,NaN,NaN,43.1598917,-79.2455168,320,-5,A,NaN,unknown,User
11108,Aviosuperficie Monti della Tolfa,Santa Severa,Italy,NaN,NaN,42.01,11.59,10,1,E,NaN,unknown,User
11109,Moyer Field,Line Lexington,United States,NaN,NaN,40.2967725,-75.2479522,330,-5,A,NaN,unknown,User
11110,Pocono Mountains Municipal Airport,Mount Pocono,United States,MPO,KMPO,41.137503,-75.378897,1915,-5,A,NaN,airport,OurAirports
11111,Quakertown Airport,Quakertown,United States,UKT,KUKT,40.435199737549,-75.381896972656,526,-5,A,NaN,airport,OurAirports
11112,Princeton,Princeton,United States,PCT,NaN,40.399167,-74.658889,39,-5,A,NaN,unknown,User
11113,King's Wharf,Hamilton ,Bermuda,NaN,NaN,32.326731,-64.830561,0,-4,U,NaN,unknown,User
11114,St. Georges Harbour,St. George,Bermuda,NaN,NaN,32.380251,-64.67842,0,-4,U,NaN,unknown,User
11115,Harbor,Newport,United States,NaN,NaN,41.48627,-71.317954,0,-5,A,NaN,unknown,User
11116,Harbour,Ponta Delgada,Portugal,NaN,NaN,37.735629,-25.660921,0,-1,U,NaN,unknown,User
11117,Harbour,Lisbon,Portugal,NaN,NaN,38.708865,-9.12638,0,0,U,NaN,unknown,User
11118,Harbour,Road Town,British Virgin Islands,NaN,NaN,18.424055,-64.616551,0,-4,U,NaN,unknown,User
11119,Harbour,Galveston,United States,NaN,NaN,29.309211,-94.796855,0,-6,A,NaN,unknown,User
11120,Harbour,Simon's Town,South Africa,NaN,NaN,-34.190628,18.433433,0,2,U,NaN,unknown,User
11121,Morris Canal Basin,New Jersey,United States,NaN,NaN,40.710581,-74.044429,0,-5,U,NaN,unknown,User
11122,Harbour,Willamstown,Australia,NaN,NaN,-37.859462,144.907529,0,11,U,NaN,unknown,User
11123,Harbour,Oyster Pond,Netherlands Antilles,NaN,NaN,18.055466,-63.015412,0,-4,U,NaN,unknown,User
11124,Harbour,Georgetown,Cayman Islands,NaN,NaN,19.29852,-81.399262,0,-5,U,NaN,unknown,User
11125,Northwest Arkansas Samuel Walton International Airport,Bentonville,United States,NRW,KNRW,36.386516959,-94.153441209,1270,-4,A,NaN,airport,User
11126,Kowloon Macau Ferry Terminal,Kowloon,Hong Kong,NaN,NaN,22.300559,114.1655773,0,8,U,NaN,port,User
11127,Banff Airport,Banff,Canada,YBA,CYBA,51.2073404699,-115.541861057,4583,-7,A,NaN,airport,OurAirports
11128,NAS Agana Airport,Agana,United States,NGM,NaN,13.483056,144.7933673,0,10,U,NaN,airport,User
11129,Nordborg Flyveplads,Nordborg,Denmark,NaN,EKNB,55.07485,9.753379,0,1,E,NaN,airport,OurAirports
11130,Nika Island Resort,North Ari Atoll ,Maldives,NaN,NaN,4.1821833,72.7643448,0,5,U,NaN,unknown,User
11131,Banning Municipal Airport,Banning,United States,BNG,KBNG,33.9230995178,-116.850997925,2219,-8,A,NaN,airport,OurAirports
11132,Gießen-Lützellinden Airport,Giessen,Germany,NaN,EDFL,50.543888092041,8.59027767181397,755,1,E,NaN,airport,OurAirports
11133,Tököl Airport,Budapest,Hungary,NaN,LHTL,47.3452987671,18.9808006287,318,1,E,NaN,airport,OurAirports
11134,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,OFK,KOFK,41.985500335693,-97.435096740723,1573,-6,A,NaN,airport,OurAirports
11135,Keweenaw Waterway,Houghton,United States,NaN,NaN,47.1222,-88.5938,591,-4,A,NaN,unknown,User
11136,Windigo Harbor Seaplane Dock,Isle Royale National Park,United States,NaN,NaN,47.910917,-89.158778,591,-4,A,NaN,airport,User
11137,North Saanich Ferry,Victory,Canada,NaN,NaN,48.689256,-123.410954,0,-8,U,NaN,unknown,User
11138,Tsawwassen Freey,Vancouver,Canada,NaN,NaN,49.007157,-123.128757,0,-8,A,NaN,unknown,User
11139,Kotido Airport,Kotido,Uganda,NaN,HUKO,2.953,34.1232,4020,3,N,NaN,airport,OurAirports
11140,Kajjansi Airfield,Kampala,Uganda,NaN,HUKJ,0.1968,32.55297,3743,3,N,NaN,airport,OurAirports
11141,Arlington Municipal Airport,Arlington,United States,NaN,KAWO,48.16070175,-122.1589966,142,-8,A,NaN,airport,OurAirports
11142,Paracatu Airport,Paracatu,Brazil,NaN,SNZR,-17.2425994873047,-46.8830986022949,2359,-3,S,NaN,airport,OurAirports
11143,Das Bandeirinhas Airport,Conselheiro Lafaiete,Brazil,NaN,SNKF,-20.738585,-43.797444,3478,-3,S,NaN,airport,OurAirports
11144,Janaúba Airport,Janauba,Brazil,NaN,SNAP,-15.732,-43.323102,1732,-3,S,NaN,airport,OurAirports
11145,Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,TFL,SNTO,-17.8922996520996,-41.513599395752,1572,-3,S,NaN,airport,OurAirports
11146,Cristiano Ferreira Varella Airport,Muriae,Brazil,NaN,SNBM,-21.1261005401611,-42.394401550293,886,-3,S,NaN,airport,OurAirports
11147,Horseshoe Bay Ferry Terminal,Horseshoe Bay,Canada,NaN,HORS,49.37403,-123.27281,0,-7,A,NaN,port,User
11148,Prince George Railway Station,Prince George,Canada,XDV,NaN,53.919167,-122.744166,0,-7,A,NaN,station,User
11149,Prince Rupert Railway Station and Ferry Terminal,Prince Rupert,Canada,XDW,NaN,54.295833,-130.351944,0,-7,A,NaN,port,User
11150,Prince Rupert Ferry Terminal,Prince Rupert,Canada,NaN,RUPR,54.29589,-130.35135,0,-7,A,NaN,port,User
11151,Port Hardy Ferry Terminal,Port Hardy,Canada,NaN,HARD,50.72553,-127.45678,0,-7,A,NaN,port,User
11152,Depature Bay Ferry Terminal,Nanaimo,Canada,NaN,NDEP,49.19305,-123.95427,0,-7,A,NaN,port,User
11153,Peter O Knight Airport,Tampa,United States,TPF,KTPF,27.915599822998,-82.44930267334,8,-5,U,NaN,airport,OurAirports
11154,Bloor Station,Toronto,Canada,NaN,NaN,43.6589193,-79.4519538,250,-5,A,NaN,station,User
11155,Weston Station,Toronto,Canada,NaN,NaN,43.7004679,-79.5135891,250,-5,A,NaN,station,User
11156,Puerto Madero,Buenos Aires,Argentina,NaN,NaN,-34.6119,-58.3647,0,-3,S,NaN,unknown,User
11157,Myrdal Station,Myrdal,Norway,NaN,MYRN,60.738333,7.123056,2844,1,E,NaN,station,User
11158,Flam Station,Flam,Norway,NaN,FLAM,60.863056,7.113889,6,1,E,NaN,station,User
11159,Voss Station,Voss,Norway,NaN,VOSS,60.629175,6.41035,185,1,E,NaN,station,User
11160,Barnbougle Dunes,Bridport,Australia,NaN,NaN,-41.008096,147.420993,10,11,O,NaN,unknown,User
11161,Chicago Helicopter Experience,Chicago,United States,NaN,NaN,41.848349,-87.647573,584,-6,A,NaN,unknown,User
11162,Meuer Farm Helicopter Landing,Chilton,United States,NaN,NaN,43.98144,-88.300423,902,-6,A,NaN,unknown,User
11163,Taita Hills Airport,Taita Hills,Kenya,NaN,NaN,-3.5123889,38.2502213,3150,3,N,NaN,airport,User
11164,Hot Air Safaris Landing Area,Talek,Kenya,NaN,NaN,-1.499984,35.084914,5150,3,N,NaN,airport,User
11165,Hot Air Safaris Base,Talek,Kenya,NaN,NaN,-1.459589,35.226384,5150,3,N,NaN,airport,User
11166,Angermunde Station,Angermunde,Germany,NaN,NaN,53.0155,13.9961,47,1,E,NaN,station,User
11167,Berlin ZOB,Berlin,Germany,NaN,NaN,52.5076,13.2798,20,1,E,NaN,unknown,User
11168,Hannover ZOB,Hannover,Germany,NaN,NaN,52.3785,9.7411,10,1,E,NaN,unknown,User
11169,Gare de Mulhouse,Mulhouse,France,NaN,NaN,47.7426,7.3433,798,1,E,NaN,unknown,User
11170,Lure Malbouhans Air Base,Malbouhans,France,NaN,LFYL,47.7047,6.54583,1040,1,E,NaN,airport,OurAirports
11171,Gare de Belfort,Belfort,France,NaN,NaN,47.633611,6.853889,1176,1,E,NaN,unknown,User
11172,Gare de Ronchamp,Ronchamp,France,NaN,NaN,47.699021,6.623271,1165,1,E,NaN,unknown,User
11173,Hyannis Inner Harbor,Barnstable,United States,NaN,NaN,41.6475829,-70.2793818,37,5,A,NaN,unknown,User
11174,Straight Warf,Nantucket,United States,NaN,NaN,41.284739,-70.0933503,3,5,A,NaN,unknown,User
11175,Parati Airport,Paraty,Brazil,NaN,SDTK,-23.2243995667,-44.7202987671,10,-3,S,NaN,airport,OurAirports
11176,Umberto Modiano Airport,Buzios,Brazil,BZC,SBBZ,-22.7709999084473,-41.9628982543945,10,-3,S,NaN,airport,OurAirports
11177,Angra dos Reis Airport,Angra dos Reis,Brazil,NaN,SDAG,-22.9752998352051,-44.3070983886719,10,-3,S,NaN,airport,OurAirports
11178,Itaperuna Airport,Itaperuna,Brazil,ITP,SDUN,-21.2192993164,-41.8759002686,410,-3,S,NaN,airport,OurAirports
11179,Maricá Airport,Marica,Brazil,NaN,SDMC,-22.9195,-42.830898,13,-3,S,NaN,airport,OurAirports
11180,Resende Airport,Resende,Brazil,REZ,SDRS,-22.4785003662,-44.4803009033,1320,-3,S,NaN,airport,OurAirports
11181,Saquarema Airport,Saquarema,Brazil,NaN,SDSK,-22.9297218322754,-42.5069427490234,26,-3,S,NaN,airport,OurAirports
11182,Drumheller Municipal Airport,Drumheller,Canada,NaN,CEG4,51.4963989257813,-112.749000549316,2597,-7,A,NaN,airport,OurAirports
11183,Kiel Seehafen,Kiel,Germany,NaN,NaN,54.317252,10.13885,0,1,E,NaN,unknown,User
11184,Saint Johns Sea Port on Antigua,Saint Johns,Antigua and Barbuda,NaN,JOHN,17.120521,-61.846624,0,-4,A,NaN,port,User
11185,Pointe-a-Pitre Sea Port,Pointe-a-Pitre,Guadeloupe,NaN,POIN,16.237022,-61.539202,0,-4,A,NaN,port,User
11186,Scarborough Sea Port,Scarborough,Trinidad and Tobago,NaN,NaN,11.182056,-60.736754,0,-4,A,NaN,port,User
11187,Willemstad Sea Port,Willemstad,Netherlands Antilles,NaN,WILL,12.10642,-68.936027,0,-4,A,NaN,port,User
11188,Oranjestad Sea Port,Oranjestad,Aruba,NaN,ORAN,12.519445,-70.042634,0,-4,A,NaN,port,User
11189,La Romana Sea Port,La Romana,Dominican Republic,NaN,LARO,18.416363,-68.959089,0,-4,A,NaN,port,User
11190,Are,Are,Sweden,NaN,ARES,63.398991,13.081744,1200,1,E,NaN,unknown,User
11191,Maafushivaru Seaplane Dock,Maafushivaru Resort,Maldives,NaN,NaN,3.60366,72.89805,0,5,N,NaN,airport,User
11192,Gare de Saint-Louis,Saint-Louis,France,NaN,NaN,47.590536,7.555856,836,1,E,NaN,unknown,User
11193,Mwene-Ditu Airport,Mwene-Ditu,Congo (Kinshasa),NaN,FZWE,-6.98299980163574,23.0830001831055,3198,1,U,NaN,airport,OurAirports
11194,Tunta Airport,Kabinda,Congo (Kinshasa),KBN,FZWT,-6.132999897,24.4829998016,2766,1,U,NaN,airport,OurAirports
11195,Ikela Airport,Ikela,Congo (Kinshasa),IKL,FZGV,-1.048109,23.372501,1283,1,U,NaN,airport,OurAirports
11196,Brighton Railway Station,Brighton,United Kingdom,NaN,NaN,50.8288,-0.1411,133,0,E,NaN,station,User
11197,Meedhupparu,Meedhupparu,Maldives,NaN,NaN,5.454834,72.980157,0,6,N,NaN,unknown,User
11198,Aripuanã Airport,Aripuana,Brazil,AIR,SWRP,-10.188278,-59.457273,623,-4,S,NaN,airport,OurAirports
11199,Juruena Airport,Juruena,Brazil,JRN,SWJU,-10.305832862854,-58.489444732666,525,-4,S,NaN,airport,OurAirports
11200,Juína Airport,Juina,Brazil,JIA,SWJN,-11.419444,-58.701668,1083,-4,S,NaN,airport,OurAirports
11201,Vila Rica Airport,Vila Rica,Brazil,VLP,SWVC,-9.97944355010986,-51.1422233581543,892,-4,S,NaN,airport,OurAirports
11202,Inácio Luís do Nascimento Airport,Juara,Brazil,JUA,SIZX,-11.2966,-57.5495,870,-4,S,NaN,airport,OurAirports
11203,Cáceres Airport,Caceres,Brazil,CCX,SWKC,-16.0436000823975,-57.6299018859863,492,-4,S,NaN,airport,OurAirports
11204,Posto Leonardo Vilas Boas Airport,Chapada dos Guimaraes,Brazil,NaN,SWPL,-12.1983327865601,-53.3816680908203,1083,-4,S,NaN,airport,OurAirports
11205,Tangará da Serra Airport,Tangara da Serra,Brazil,TGQ,SWTS,-14.6619997025,-57.4435005188,1460,-4,S,NaN,airport,OurAirports
11206,Canarana Airport,Canarana,Brazil,CQA,SWEK,-13.5744438171387,-52.2705574035645,1314,-4,S,NaN,airport,OurAirports
11207,Vila Bela da Santíssima Trindade Airport,Vila Bela da Santissima Trindade ,Brazil,MTG,SWVB,-14.9942,-59.9458,660,-4,S,NaN,airport,OurAirports
11208,Bumbar Airport,Bumba,Congo (Kinshasa),BMB,FZFU,2.18278,22.481701,0,1,U,NaN,airport,OurAirports
11209,Sobral Airport,Sobral,Brazil,NaN,SNOB,-3.67889,-40.336802,210,-3,N,NaN,airport,OurAirports
11210,Arapiraca Airport,Arapiraca,Brazil,APQ,SNAL,-9.77536010742188,-36.6291999816895,886,-3,N,NaN,airport,OurAirports
11211,Cangapara Airport,Floriano,Brazil,FLB,SNQG,-6.84638977050781,-43.0773010253906,689,-3,N,NaN,airport,OurAirports
11212,Picos Airport,Picos,Brazil,PCS,SNPC,-7.06205987930298,-41.5237007141113,1050,-3,N,NaN,airport,OurAirports
11213,Centara Seaplane Dock,Centara Resort,Maldives,NaN,NaN,3.59096,72.88208,0,5,N,NaN,airport,User
11214,Tokyo Station,Tokyo,Japan,NaN,TOKR,35.68083,139.76694,16,9,N,NaN,station,User
11215,Odawara Station,Odawara,Japan,NaN,ODAW,35.256389,139.155,31,9,N,NaN,station,User
11216,Shin-Osaka Station,Osaka,Japan,NaN,SOSA,34.733483,135.500114,0,9,N,NaN,station,User
11217,Himeji Station,Himeji,Japan,NaN,HIMJ,34.827639,134.69085,0,9,N,NaN,station,User
11218,Hiroshima Station,Hiroshima,Japan,NaN,HRSM,34.398333,132.475833,0,9,N,NaN,station,User
11219,Hakone-Yumoto Station,Hakone,Japan,NaN,HAYU,35.233528,139.103908,0,9,N,NaN,station,User
11220,Gora,Hakone,Japan,NaN,GORA,35.250767,139.048194,1749,9,N,NaN,unknown,User
11221,Jackson Union Station,Jackson,United States,NaN,NaN,32.301111,-90.191111,300,-6,A,NaN,station,User
11222,Zion Nationalpark,Zion Nationalpark,United States,NaN,ZION,37.217655,-112.974176,3700,-6,A,NaN,unknown,User
11223,Yosemite Nationalpark,Yosemite Nationalpark,United States,NaN,YOSE,37.745557,-119.593538,4000,-6,A,NaN,unknown,User
11224,Hanmer Springs,Hanmer Springs,New Zealand,NaN,HANM,-42.526315,172.829495,1109,10,Z,NaN,unknown,User
11225,Akaroa,Akaroa,New Zealand,NaN,AKAR,-43.803638,172.968414,0,10,Z,NaN,unknown,User
11226,Te Anau,Te Anau,New Zealand,NaN,ANAU,-45.414508,167.719144,688,10,Z,NaN,unknown,User
11227,Greymouth,Greymouth,New Zealand,NaN,GREY,-42.45109,171.207175,0,10,Z,NaN,unknown,User
11228,Arthurs Pass,Arthur's Pass,New Zealand,NaN,ARTH,-42.948267,171.560681,3018,10,Z,NaN,unknown,User
11229,Beni Airport,Beni,Congo (Kinshasa),BNC,FZNP,0.575,29.4739,3517,1,U,NaN,airport,OurAirports
11230,Boende Airport,Boende,Congo (Kinshasa),BNB,FZGN,-0.216999992728233,20.8500003814697,1168,1,U,NaN,airport,OurAirports
11231,Nagoya Station,Nagoya,Japan,NaN,NAGO,35.170772,136.881603,0,9,N,NaN,station,User
11232,Gifu Station,Gifu,Japan,NaN,GIFU,35.409514,136.75652,0,9,N,NaN,station,User
11233,Takayama Station,Takayama,Japan,NaN,TAKA,36.1406,137.2519,0,9,N,NaN,station,User
11234,Shirakawa-go Bus Stop,Shirakawa-go,Japan,NaN,SHGO,36.2667,136.9,0,9,N,NaN,unknown,User
11235,Toyama Station,Toyama,Japan,NaN,TOYA,36.701217,137.213209,0,9,N,NaN,station,User
11236,Kanazawa Station,Kanazawa,Japan,NaN,KANA,36.578269,136.647762,0,9,N,NaN,station,User
11237,Ueno Station,Tokyo,Japan,NaN,UENO,35.713434,139.776725,0,9,N,NaN,station,User
11238,Osaka Station,Osaka,Japan,NaN,OSAK,34.701908,135.494978,0,9,N,NaN,station,User
11239,Notohadinegoro,Jember,Indonesia,JBB,NaN,-8.241111,113.693889,281,7,N,NaN,unknown,User
11240,Perkiomen Valley Airport,Collegeville,United States,N10,NaN,40.2040483,-75.4302631,277,-5,A,NaN,airport,User
11241,Bay Bridge,Stevensville,United States,W29,NaN,38.9764554,-76.3299691,15,-5,A,NaN,unknown,User
11242,Bugalaga Airstrip,Bugalaga,Indonesia,NaN,NaN,-3.6238,136.596025,6233,9,N,NaN,unknown,User
11243,Montauk Airport,Montauk,United States,MTP,KMTP,41.0765,-71.920797,6,-4,A,NaN,airport,OurAirports
11244,Oshiage Station,Tokyo,Japan,NaN,OSHG,35.711,139.8133,0,9,N,NaN,station,User
11245,Centennial Station-Amtrak,Olympia,United States,OLW,NaN,46.99145,-122.79403,200,-7,A,NaN,unknown,User
11246,Union Depot-Amtrak,Centralia,United States,NaN,CTLX,46.7174,-122.9529,187,-7,A,NaN,unknown,User
11247,Gouda Railway Station,Gouda,Netherlands,NaN,NaN,52.0175,4.705556,0,1,E,NaN,station,User
11248,Ottawa Central Station,Ottawa,Canada,NaN,OTTC,45.408611,-75.694722,0,-5,A,NaN,station,User
11249,Nara Station,Nara,Japan,NaN,NARA,34.680661,135.819022,0,9,N,NaN,station,User
11250,Kyoto Station,Kyoto,Japan,NaN,KYOT,34.985407,135.75845,0,9,N,NaN,station,User
11251,Alimataa,Alimataa,Maldives,NaN,NaN,3.591908,73.49675,0,6,N,NaN,unknown,User
11252,Duivendrecht Station,Duivendrecht,Netherlands,NaN,NaN,52.323333,4.936389,17,1,E,NaN,station,User
11253,Irving Park Station,Chicago,United States,NaN,NaN,41.9524992,-87.730079,595,-6,A,NaN,station,User
11254,Jefferson Park Transit Center,Chicago,United States,NaN,NaN,41.9699499,-87.7640733,594,-6,A,NaN,unknown,User
11255,Porter County Municipal Airport,Valparaiso IN,United States,VPZ,KVPZ,41.45399857,-87.00710297,770,-5,A,NaN,airport,OurAirports
11256,Navi Mumbai,Navi Mumbai,India,NaN,NaN,19.02,73.02,6,5.5,N,NaN,unknown,User
11257,Dharavandhoo Airport,DHARAVANDHOO,Maldives,DRV,VRMD,5.1561,73.1302,6,5,N,NaN,airport,OurAirports
11258,Saumlaki/Olilit Airport,Saumlaki,Indonesia,SXK,WAPI,-7.9886097908,131.305999756,218,9,N,NaN,airport,OurAirports
11259,North Pole,North Pole,Norway,NaN,NaN,90,0,10,0,U,NaN,unknown,User
11260,Domestic Terminal Railway Station,Brisbane,Australia,NaN,NaN,-27.3853,153.1185,15,10,N,NaN,station,User
11261,Eagle Junction Railway Station,Clayfield,Australia,NaN,NaN,-27.4153,153.0505,80,10,N,NaN,station,User
11262,International Terminal Railway Station,Brisbane,Australia,NaN,NaN,-27.4027,153.1088,22,10,N,NaN,station,User
11263,Wooloowin Railway Station,Wooloowin,Australia,NaN,NaN,-27.4199,153.0434,89,10,N,NaN,station,User
11264,Albion Railway Station Brisbane,Brisbane,Australia,NaN,NaN,-27.4291,153.0405,47,10,N,NaN,station,User
11265,Bowen Hills Railway Station,Bowen Hills,Australia,NaN,NaN,-27.4454,153.0376,46,10,N,NaN,station,User
11266,Fortitude Valley Railway Station,Fortitude Valley,Australia,NaN,NaN,-27.456,153.0337,57,10,N,NaN,station,User
11267,Central Railway Station,Brisbane,Australia,NaN,NaN,-27.4659,153.0261,108,10,N,NaN,station,User
11268,Cerro Largo International Airport,Melo,Uruguay,MLZ,SUMO,-32.3378982543945,-54.2167015075684,364,-3,S,NaN,airport,OurAirports
11269,Tydeo Larre Borges Airport,Paysandu,Uruguay,PDU,SUPU,-32.3633003234863,-58.0619010925293,138,-3,S,NaN,airport,OurAirports
11270,Artigas International Airport,Artigas ,Uruguay,ATI,SUAG,-30.4006996154785,-56.5079002380371,410,-3,S,NaN,airport,OurAirports
11271,Trieste Centrale,Treiste,Italy,NaN,NaN,45.6574,13.7721,10,1,E,NaN,unknown,User
11272,Murray Bridge Airport,Murray Bridge,Australia,NaN,YMBD,-35.0666999816895,139.227005004883,55,10,O,NaN,airport,OurAirports
11273,Horsham Airport,Horsham,Australia,HSM,YHSM,-36.6697006225586,142.173004150391,445,10,O,NaN,airport,OurAirports
11274,Swan Hill Airport,Swan Hill,Australia,SWH,YSWH,-35.3758010864258,143.533004760742,234,10,O,NaN,airport,OurAirports
11275,Cottbus Station,Cottbus,Germany,NaN,NaN,51.750833,14.326389,247,1,E,NaN,station,User
11276,Goerlitz Station,Goerlitz,Germany,NaN,NaN,51.147222,14.979167,736,1,E,NaN,station,User
11277,Turtle Island Seaplane Base,Turtle Island,Fiji,TTL,NFUL,-16.966,177.368,0,12,O,NaN,airport,OurAirports
11278,Zgorzelec Station,Zgorzelec,Poland,NaN,NaN,51.153283,15.02024,713,1,E,NaN,station,User
11279,Grunau station,Berlin,Germany,NaN,NaN,52.4122,13.5746,134,1,E,NaN,station,User
11280,Zeuthen Station,Zeuthen,Germany,NaN,NaN,52.3486,13.6274,123,1,E,NaN,station,User
11281,Konigs Wusterhausen Station,Konigs Wusterhausen,Germany,NaN,NaN,52.296631,13.631148,130,1,E,NaN,station,User
11282,Lubbenau Station,Lubbenau,Germany,NaN,NaN,51.862189,13.960868,174,1,E,NaN,station,User
11283,Lubben-Spreewald Station,Lubben-Spreewald,Germany,NaN,NaN,51.939738,13.877191,176,1,E,NaN,station,User
11284,Brand Bahnhof,Brand,Germany,NaN,NaN,52.030284,13.720772,218,1,E,NaN,station,User
11285,Spremberg Bahnhof,Spremberg,Germany,NaN,NaN,51.574819,14.397396,408,1,E,NaN,station,User
11286,Weisswasser Bahnhof,Weisswasser,Germany,NaN,NaN,51.505437,14.638086,446,1,E,NaN,station,User
11287,Rotterdam Noord Railway Station,Rotterdam,Netherlands,NaN,NaN,51.942222,4.481389,3,1,E,NaN,station,User
11288,Dewadaru - Kemujan Island,Karimunjawa,Indonesia,KWB,WARU,-5.80091,110.47838,35,7,U,NaN,airport,OurAirports
11289,Garmisch-Partenkirchen Bahnhof,Garmisch-Partenkirchen,Germany,NaN,NaN,47.49145,11.09701,2323,1,E,NaN,station,User
11290,Kongolo Airport,Kongolo,Congo (Kinshasa),KOO,FZRQ,-5.39444,26.99,1850,1,U,NaN,airport,OurAirports
11291,Attopeu Airport,Attopeu,Laos,AOU,VLAP,14.814715357,106.821699142,344,7,N,NaN,airport,OurAirports
11292,Kahemba Airport,Kahemba,Congo (Kinshasa),NaN,FZCF,-7.33300018310547,19.0170001983643,3425,1,U,NaN,airport,OurAirports
11293,Francisco de Miranda Airport,Caracas,Venezuela,NaN,SVFM,10.4850330353,-66.8435134888,2739,-4,S,NaN,airport,OurAirports
11294,Akselinpolku E3106,Espoo,Finland,NaN,NaN,60.157,24.744,10,2,E,NaN,unknown,User
11295,São Miguel do Oeste Airport,Sao Miguel do Oeste,Brazil,SQX,SSOE,-26.7816009521484,-53.5035018920898,2180,-3,S,NaN,airport,OurAirports
11296,Talpa de Allende,Talpa de Allende,Mexico,NaN,NaN,20.3705556,-104.8261111,148,-5,A,NaN,unknown,User
11297,Mascota,Mascota,Mexico,NaN,NaN,20.5361389,-104.8026667,148,-5,A,NaN,unknown,User
11298,Lichtenberg Station,Berlin,Germany,NaN,NaN,52.510556,13.496389,127,1,E,NaN,station,User
11299,Mason County Airport,Ludington,United States,LDM,KLDM,43.96250153,-86.40789795,646,-5,A,NaN,airport,OurAirports
11300,Amstel Station,Amsterdam,Netherlands,NaN,NaN,52.346389,4.917778,14,1,E,NaN,station,User
11301,Wannsee Station,Berlin,Germany,NaN,NaN,52.421389,13.179167,158,1,E,NaN,station,User
11302,Kanash,Kanash,Russia,NaN,NaN,55.5203,47.4569,623,3,N,NaN,unknown,User
11303,Skadovsk,Skadovsk,Ukraine,NaN,NaN,46.101,32.92,0,2,E,NaN,unknown,User
11304,Weesperplein Station,Amsterdam,Netherlands,NaN,NaN,52.361389,4.907778,11,1,E,NaN,station,User
11305,Mazatlan Port Cruise Terminal,Mazatlan,Mexico,NaN,NaN,23.1932868,-106.4173414,0,7,U,NaN,port,User
11306,Cruise Port,Topolobampo,Mexico,NaN,NaN,25.583131,-109.0660578,0,-7,U,NaN,port,User
11307,Port of Pichilingue,La Paz,Mexico,NaN,NaN,24.26645,-110.3344833,0,-7,U,NaN,unknown,User
11308,Port Saguenay,Saguenay,Canada,NaN,NaN,48.4008719,-70.8332945,0,-5,A,NaN,unknown,User
